pas accuracy,shooting,age,free_kick_accuracy,ball_control,balance,vision,jumping,strength,positioning,crossing,heading_accuracy,finishing
67,50,19,45,64,76,56,44,31,42,55,44,45
65,42,23,32,53,72,37,33,71,57,51,26,32
64,37,21,42,54,65,58,60,61,33,45,54,33
67,50,18,48,62,77,56,41,40,48,52,38,51
64,57,26,23,60,51,38,84,78,51,46,43,55
61,54,25,18,18,41,11,59,58,20,20,19,19
52,32,19,29,38,54,37,63,70,29,32,63,27
75,34,17,38,53,55,45,65,55,42,54,49,32
64,46,21,42,58,59,53,65,55,56,43,50,43
76,30,19,41,55,65,35,58,52,52,43,50,27
37,26,27,27,45,53,39,66,73,36,24,55,23
72,47,18,37,60,78,49,49,33,53,54,30,47
54,59,18,48,66,64,46,48,36,54,57,48,61
62,47,20,48,59,72,57,63,68,56,48,51,39
58,58,25,64,57,71,54,50,61,53,57,53,56
69,46,21,38,57,83,51,31,61,46,64,37,50
54,26,19,25,34,48,24,68,75,19,28,66,19
66,31,19,26,36,64,29,65,58,29,34,55,28
61,57,26,31,59,70,55,59,63,59,51,45,58
77,37,18,39,42,47,36,68,81,32,29,54,26
79,54,23,22,56,65,53,70,68,58,45,60,60
68,56,22,50,60,70,53,55,39,56,55,41,55
65,60,21,32,51,55,44,58,66,50,34,63,59
62,58,18,41,54,61,58,57,56,44,33,49,60
64,24,19,31,48,50,26,74,71,28,29,58,17
74,60,18,42,62,68,50,38,58,49,53,40,64
67,32,18,39,50,83,40,70,42,54,52,36,30
66,28,19,30,41,38,34,63,69,44,33,48,29
67,62,21,39,66,58,47,43,68,50,60,44,68
67,54,18,48,60,59,49,67,68,54,35,62,58
73,51,24,44,54,79,55,61,46,52,61,43,42
66,43,25,45,49,73,53,59,41,55,53,59,34
61,34,20,31,62,36,48,61,71,34,39,61,30
61,60,17,12,18,44,41,58,51,11,14,14,6
63,28,22,32,49,45,34,75,58,47,40,53,25
54,57,23,13,31,28,42,50,43,5,12,33,5
54,28,18,30,36,58,38,69,64,25,36,62,22
62,46,21,26,58,50,34,54,62,58,58,58,54
62,57,24,16,26,32,29,42,43,4,13,16,18
73,56,30,46,58,69,60,65,65,58,55,47,51
78,25,25,35,53,72,38,86,62,41,53,55,26
72,32,18,33,60,62,42,65,65,45,54,52,29
70,55,32,45,63,83,61,74,62,58,52,53,55
70,30,23,19,48,62,37,73,71,42,52,49,23
51,26,20,24,46,60,32,75,69,22,28,51,21
60,56,27,26,63,60,42,64,77,55,30,57,58
70,54,33,42,57,53,55,45,58,59,43,57,58
57,35,25,39,54,59,47,52,68,39,41,55,33
69,52,29,49,61,63,53,49,59,54,50,44,51
66,56,23,43,60,78,43,72,69,58,31,43,61
49,28,22,30,50,64,35,51,69,38,51,52,23
71,51,21,32,57,50,51,67,72,56,27,64,54
68,33,18,34,58,52,36,70,62,40,30,50,26
58,58,29,38,54,70,49,61,62,60,45,56,59
59,59,24,13,19,42,28,64,59,5,11,10,5
76,42,17,46,55,84,51,58,54,47,41,34,43
59,58,20,32,56,58,49,65,60,51,32,57,61
59,55,20,12,21,57,15,56,53,11,16,19,16
67,42,19,48,62,75,56,56,36,51,47,38,41
65,47,19,46,53,81,45,55,37,58,50,52,39
46,26,19,25,26,37,29,73,68,22,24,57,12
62,49,22,32,56,58,52,60,69,54,38,41,48
66,27,20,24,50,84,40,72,66,44,57,50,24
64,59,23,30,55,67,54,58,56,43,31,48,60
75,54,24,36,56,58,51,71,56,54,59,50,55
62,54,24,62,52,61,57,60,56,56,60,48,48
55,50,24,11,12,41,19,59,64,9,10,12,8
50,35,20,40,50,64,37,60,72,40,38,62,30
63,49,27,25,41,68,36,60,80,43,57,51,38
67,45,18,44,58,73,53,61,56,44,44,47,43
44,29,27,33,53,53,42,55,73,37,38,53,19
59,39,19,41,60,63,58,59,57,28,44,54,35
63,52,21,14,10,42,55,56,45,4,12,10,5
59,58,20,14,14,47,31,63,50,8,10,10,5
77,51,28,55,53,90,54,62,43,54,53,46,50
61,55,36,16,29,41,16,58,58,16,20,14,14
71,53,19,41,59,68,49,61,59,44,44,48,59
75,42,25,40,59,68,49,58,58,50,57,41,38
67,52,28,47,63,57,48,60,69,47,54,28,54
62,56,26,51,58,52,55,60,56,52,61,49,58
58,52,20,25,53,43,54,56,78,58,26,66,56
74,26,23,30,48,76,36,61,58,46,48,50,23
67,45,21,29,62,76,52,63,48,41,46,38,47
70,52,20,46,58,33,45,36,90,51,41,57,53
69,32,18,29,53,66,35,56,53,41,51,51,30
68,42,19,43,56,78,57,78,41,50,47,34,39
72,28,21,32,47,53,43,58,56,50,56,44,23
67,48,23,49,58,73,55,59,50,50,46,42,45
57,27,19,29,37,58,26,71,67,29,29,56,20
73,47,23,33,62,61,54,70,70,43,43,40,48
62,50,18,11,17,38,32,59,30,4,12,13,9
61,25,20,22,42,53,39,72,75,28,31,55,23
60,45,20,41,54,80,52,63,33,56,55,53,37
31,24,22,26,48,34,31,34,87,27,23,64,22
74,44,17,42,61,80,57,46,34,57,44,38,42
55,55,25,16,15,52,36,51,66,13,18,20,11
62,31,21,28,37,64,35,81,63,36,44,54,30
59,29,18,28,45,57,34,67,68,25,29,50,23
74,50,19,42,56,74,47,62,47,46,57,36,50
58,53,20,13,15,53,49,54,63,14,21,15,19
79,39,20,27,53,79,38,74,60,58,43,47,42
64,53,18,40,61,68,52,65,68,53,48,38,55
58,26,28,24,40,55,30,71,65,24,24,45,21
72,56,18,28,52,68,48,60,57,54,33,57,64
66,39,20,37,58,77,56,59,60,51,41,46,35
62,49,23,16,19,59,15,64,47,5,13,19,6
74,51,20,49,60,69,50,37,60,52,40,50,51
69,25,20,22,38,56,28,76,70,20,27,53,16
68,24,19,31,45,52,32,59,72,33,50,60,20
69,43,19,46,57,68,51,59,53,59,42,60,34
63,48,22,67,60,69,55,55,64,52,60,53,46
72,53,18,37,60,78,49,58,43,59,49,50,56
76,29,20,30,56,75,41,64,48,50,52,50,23
73,36,28,38,57,80,44,59,48,51,57,41,32
68,56,27,58,62,70,54,49,57,57,66,43,56
77,46,19,39,57,76,45,62,43,59,47,44,46
67,55,19,36,60,73,51,58,46,53,50,38,58
63,48,21,57,60,69,57,63,56,48,54,42,47
61,57,17,34,54,62,53,65,54,52,35,60,61
41,49,26,44,56,46,52,63,71,43,50,55,48
66,58,19,27,52,63,38,72,57,54,30,53,63
50,18,19,21,34,43,32,56,82,27,25,56,12
66,40,21,43,58,69,54,60,62,38,46,56,36
61,41,19,37,58,62,55,64,68,47,50,56,38
83,51,24,63,25,67,50,70,74,54,62,50,46
63,42,21,44,55,57,59,56,63,62,35,36,33
59,58,24,13,17,24,37,33,68,4,13,13,8
77,41,18,36,58,77,54,51,36,48,53,25,39
53,54,18,12,16,47,33,63,69,9,11,13,8
62,47,21,43,58,70,51,64,39,57,50,59,40
54,56,20,34,58,48,42,57,70,53,26,58,57
70,46,20,41,57,63,57,66,61,42,45,44,45
68,51,23,28,57,55,52,80,55,53,27,54,57
61,49,24,13,25,47,16,55,70,14,20,16,14
51,31,20,23,44,46,41,55,69,38,28,53,32
63,49,19,34,60,48,49,41,68,55,52,40,55
65,43,21,36,56,58,55,77,68,50,37,54,37
51,62,22,11,10,28,35,37,68,6,11,12,6
65,34,31,38,58,94,52,56,32,40,49,49,28
59,52,27,14,16,41,22,56,69,15,15,11,19
70,29,20,30,46,75,39,62,39,44,48,44,27
62,56,21,33,58,64,50,44,50,49,47,35,62
66,42,21,41,54,53,51,60,60,51,51,59,32
67,57,21,43,57,65,50,60,60,51,55,45,59
52,27,19,21,51,50,29,63,71,23,25,60,24
61,50,32,29,51,46,54,58,87,54,19,65,49
60,41,19,47,61,69,55,56,64,54,43,53,33
55,55,19,10,12,47,38,63,36,2,12,4,8
48,56,25,28,51,48,51,60,84,62,25,65,59
77,50,19,45,60,75,51,69,34,49,52,51,50
56,58,21,13,12,33,20,49,56,8,10,12,7
57,56,17,10,17,46,30,61,44,6,14,11,5
60,54,25,47,54,54,58,73,56,54,52,54,53
75,55,22,29,55,68,45,62,69,55,48,51,57
56,57,21,9,21,66,23,60,69,8,20,18,8
78,52,19,30,57,61,43,57,65,54,31,52,54
86,33,20,25,42,59,31,83,77,45,47,53,22
80,52,24,48,53,62,50,47,50,48,58,36,50
58,61,16,14,10,29,59,32,38,11,12,12,12
68,44,21,44,51,87,50,64,64,52,51,58,33
60,49,20,41,60,66,61,51,63,52,54,48,45
72,53,19,37,58,63,41,69,59,49,47,46,61
54,53,41,9,16,37,23,50,56,7,8,17,8
53,54,24,14,25,22,23,52,73,11,15,14,16
73,33,20,32,51,60,39,60,45,41,55,51,34
65,49,17,46,63,73,51,56,45,46,46,48,51
75,57,19,33,54,77,36,82,76,52,44,47,59
50,56,32,41,54,34,52,68,71,58,36,63,57
60,57,19,13,12,22,34,38,65,5,14,10,6
74,44,19,33,52,73,48,60,53,58,53,48,41
80,54,24,50,63,84,55,63,42,53,61,33,59
65,57,23,22,50,51,40,67,80,51,33,58,60
65,53,18,61,59,91,59,52,36,53,42,33,56
70,27,27,34,42,79,37,58,73,48,52,43,26
62,53,17,40,58,73,58,45,52,47,54,33,53
69,43,19,54,60,77,60,51,46,42,54,47,39
71,29,18,31,50,64,34,67,67,40,52,41,22
45,33,22,37,49,63,38,69,72,35,34,49,28
61,44,25,45,54,74,37,67,67,44,53,49,35
63,45,20,45,62,75,58,43,49,54,40,34,40
61,42,18,37,62,65,55,58,46,55,50,38,35
67,52,18,41,54,66,57,60,65,54,42,54,54
58,56,23,17,22,50,40,54,51,19,20,20,19
76,55,20,31,55,68,49,58,56,48,51,51,58
61,49,23,14,19,48,20,54,67,17,16,14,16
72,39,22,49,59,68,42,56,59,35,50,48,34
66,55,19,30,49,64,46,67,66,60,31,54,57
66,57,20,41,58,75,45,43,42,49,55,48,60
52,42,17,60,55,60,51,65,63,27,48,52,33
61,30,20,37,42,73,36,58,63,47,59,45,27
46,24,23,26,33,51,29,70,70,22,22,57,19
74,41,19,39,61,88,49,60,37,45,49,34,45
66,52,21,40,58,67,53,57,54,37,43,44,52
65,54,19,33,55,67,41,68,68,59,38,53,56
40,39,32,32,54,64,49,65,83,48,36,57,31
69,49,19,42,59,56,46,45,39,48,36,49,46
63,48,23,10,17,37,31,40,64,5,12,13,7
72,51,19,42,57,58,49,47,39,52,55,36,59
58,55,27,27,57,47,47,74,79,55,30,64,56
45,23,18,26,34,33,42,50,78,21,20,60,18
72,51,19,55,57,70,51,59,40,49,56,41,54
60,48,20,38,63,65,44,55,60,48,57,43,47
64,61,19,44,62,83,50,43,46,50,52,49,63
70,52,21,37,56,48,59,60,62,56,48,54,50
57,39,27,23,56,63,55,79,61,45,57,58,37
68,36,18,35,57,56,37,48,54,43,47,51,36
64,39,22,44,61,64,57,55,61,43,47,36,32
59,35,19,39,35,74,43,63,39,47,44,55,34
53,56,18,25,57,57,41,74,73,51,26,63,60
58,52,19,16,20,62,13,73,56,13,14,14,16
57,60,28,11,15,47,23,61,45,7,11,13,8
53,68,21,50,61,62,59,54,66,60,52,59,70
56,34,20,34,43,69,42,64,52,49,58,47,35
55,58,18,15,18,38,27,42,42,9,12,12,8
71,52,19,41,61,70,49,64,55,57,52,46,52
59,28,24,31,50,59,31,57,77,46,48,41,25
63,52,19,55,56,54,54,53,51,54,53,52,50
79,26,21,24,52,78,46,60,56,58,54,51,17
54,59,19,42,60,54,39,59,58,62,39,52,58
73,55,17,39,54,72,34,72,50,57,43,47,59
67,39,19,39,49,61,46,73,75,47,37,44,34
58,55,22,10,12,22,18,45,61,10,10,10,11
60,63,23,15,12,41,45,51,41,11,12,15,15
69,34,21,29,52,76,44,73,41,46,54,40,31
61,26,23,28,50,51,40,65,70,36,46,49,23
68,59,21,32,49,61,53,63,57,58,30,49,64
56,27,21,28,43,54,35,66,65,25,31,56,24
62,58,23,40,54,66,40,64,73,52,33,56,60
81,46,21,31,63,79,53,58,38,45,47,32,49
61,55,23,26,55,55,48,86,74,52,35,67,59
64,26,20,36,60,65,33,63,66,27,49,56,26
75,48,19,39,56,60,52,51,68,52,51,39,51
57,53,33,15,16,55,46,65,61,5,16,16,13
69,40,28,17,51,64,24,63,56,38,52,29,36
60,47,22,14,19,39,31,53,84,19,13,14,18
57,55,20,10,17,23,27,30,63,4,10,14,8
68,51,23,28,54,45,43,63,78,55,25,69,54
58,55,23,17,22,44,26,68,76,20,15,16,18
72,23,23,28,31,78,36,80,56,32,38,62,20
63,53,21,35,61,61,49,59,63,46,53,38,56
52,59,27,31,49,52,51,62,71,55,31,60,62
72,56,24,68,62,76,49,51,57,46,65,42,63
84,51,19,35,54,61,54,69,59,59,38,52,54
67,45,21,32,60,61,55,49,46,49,57,31,40
60,58,20,12,19,48,45,58,52,12,16,11,10
57,31,24,25,42,50,32,71,74,20,22,52,33
72,54,22,57,59,76,58,55,38,56,59,42,55
71,46,24,39,55,61,51,62,81,47,54,41,46
72,55,18,29,52,63,48,67,62,55,32,56,58
56,54,21,20,18,21,24,30,35,15,20,17,13
56,60,33,14,18,26,33,35,74,7,13,12,8
76,56,18,32,58,72,49,57,60,47,31,45,58
57,22,20,28,29,52,32,64,73,25,25,62,18
67,46,20,41,59,75,50,53,38,48,51,36,46
79,54,25,52,63,71,55,69,59,45,36,47,55
59,53,19,12,17,67,30,50,43,15,20,18,18
67,56,25,41,60,72,57,42,57,55,50,42,57
71,29,21,27,58,76,40,73,56,41,52,44,26
74,56,18,48,54,68,41,73,53,54,51,46,57
58,56,20,16,25,58,37,59,48,14,12,17,19
69,47,20,43,59,70,57,76,61,49,44,40,41
61,51,22,39,62,84,51,61,57,52,53,41,55
57,30,20,28,40,68,31,69,66,26,26,57,20
72,61,23,37,60,90,49,49,41,54,54,39,65
74,48,20,34,61,71,53,48,49,53,58,33,51
69,29,22,37,41,67,35,64,66,43,48,49,27
59,43,20,43,61,67,55,63,68,28,48,56,36
66,42,17,43,58,59,62,51,57,44,40,46,42
59,56,30,18,23,46,43,58,59,20,15,13,17
70,58,18,32,54,70,36,60,56,55,32,52,60
55,43,20,41,54,76,58,58,48,45,48,51,37
63,48,20,42,60,69,60,57,45,58,50,47,43
58,35,20,36,36,42,39,59,49,46,45,51,37
63,41,25,38,52,81,45,59,38,49,52,47,33
62,58,20,9,17,22,44,58,60,5,10,11,8
55,57,28,14,14,38,23,49,63,8,10,12,7
63,47,28,34,60,77,45,47,46,70,54,36,44
72,55,22,47,61,66,51,67,60,55,48,41,56
62,57,19,68,57,78,60,54,60,51,43,41,52
57,24,17,31,32,58,26,67,82,24,24,61,17
62,34,18,45,61,59,52,63,57,34,46,54,26
58,32,19,37,35,61,30,59,68,38,28,51,25
63,33,20,34,57,69,43,59,49,36,39,42,26
78,52,19,34,52,75,41,68,73,59,47,51,57
38,55,22,34,49,34,41,39,83,59,34,68,55
66,29,19,28,35,64,35,76,78,31,29,58,25
65,52,23,33,55,71,53,71,71,58,37,59,48
68,27,21,31,51,76,38,78,60,44,53,62,27
65,41,18,39,58,79,57,65,47,52,48,50,34
51,33,21,30,44,52,28,68,72,25,28,55,29
50,41,29,44,56,73,58,54,61,43,52,43,43
67,43,22,44,60,83,56,79,43,48,49,37,37
91,55,23,33,51,48,45,52,58,55,32,55,59
54,44,18,42,61,77,47,61,36,48,54,56,37
76,36,19,30,56,65,45,64,65,42,50,50,27
68,36,19,33,49,74,31,75,62,28,28,55,26
51,29,21,28,47,61,29,73,56,22,28,53,24
61,53,18,41,53,69,49,71,57,53,32,67,57
69,43,24,44,57,80,58,55,44,53,49,49,39
71,52,23,26,54,67,47,60,71,61,28,55,49
63,54,22,42,62,56,53,45,57,46,58,37,54
62,57,24,35,61,72,57,62,57,49,42,51,58
60,27,18,23,42,63,32,69,69,29,29,52,25
49,47,28,64,56,60,54,79,62,43,61,55,42
73,34,21,29,57,81,44,69,56,42,50,45,35
81,44,19,39,50,65,47,69,63,58,51,50,36
76,50,19,29,52,66,51,62,57,46,60,54,53
51,24,22,28,35,56,21,70,71,20,25,59,17
76,58,21,32,50,78,48,68,53,59,33,55,59
45,54,28,41,58,44,56,64,63,52,56,52,53
75,34,21,25,55,62,34,60,68,42,53,44,34
51,58,25,14,19,20,49,65,68,14,13,12,11
74,51,18,39,60,75,42,72,48,47,53,32,53
65,44,21,45,55,68,50,71,75,35,43,65,40
64,55,18,51,64,77,57,42,34,46,67,44,58
57,55,23,14,22,59,58,60,69,6,12,13,8
63,32,20,30,36,63,30,73,64,31,33,54,27
74,48,19,44,56,75,58,62,33,52,47,27,47
65,44,19,43,58,67,57,54,56,53,50,35,45
78,52,31,51,56,84,55,78,45,54,52,20,53
62,54,19,49,60,70,54,64,55,59,38,54,56
54,27,18,27,33,62,34,64,56,25,28,58,22
73,32,22,26,61,53,42,61,56,46,67,45,34
59,57,23,32,44,74,54,55,56,58,32,48,57
76,48,22,44,58,72,50,60,60,59,46,44,46
70,46,23,32,54,67,53,35,40,48,58,39,49
57,56,20,17,22,50,18,42,66,14,20,12,13
77,51,19,33,60,68,38,78,71,49,44,56,54
68,57,25,28,53,77,44,56,67,52,32,54,62
77,56,20,33,59,62,47,56,66,47,45,42,54
66,58,21,40,55,61,57,72,64,53,44,64,59
76,55,26,21,59,53,41,72,56,56,29,63,59
44,56,28,30,56,49,48,70,80,51,24,68,58
66,51,21,44,64,65,50,56,58,42,49,42,50
79,57,20,33,50,83,49,83,51,57,32,50,59
64,32,23,24,60,64,47,65,64,38,51,46,30
70,50,21,34,56,84,51,70,23,54,48,42,53
63,20,20,19,43,65,18,67,57,22,22,54,20
75,60,18,57,60,81,45,67,43,50,31,41,58
58,46,22,50,65,73,57,51,51,40,54,46,44
73,53,20,33,61,74,55,36,58,49,55,34,51
66,29,19,27,57,57,43,72,65,46,54,48,28
77,45,21,56,53,53,42,53,48,54,52,38,44
69,45,19,35,59,73,58,59,47,42,45,37,48
63,48,19,36,61,63,53,55,59,58,41,52,45
61,49,18,42,68,74,56,56,36,39,47,41,50
62,56,20,29,63,74,55,50,48,44,33,49,57
51,56,25,37,57,47,55,63,72,54,33,59,59
60,26,18,26,33,56,26,63,65,23,26,57,21
58,29,21,32,53,65,36,64,67,44,49,58,27
69,45,19,59,64,80,54,54,39,38,58,40,48
77,50,21,44,56,81,49,42,40,48,50,45,51
54,32,24,33,49,49,43,77,80,44,48,57,23
73,31,19,38,48,69,37,57,53,46,50,53,30
53,21,20,23,32,34,32,68,88,20,28,58,15
50,46,23,39,60,52,46,68,73,52,41,62,35
59,25,20,33,32,61,32,70,58,23,33,56,17
61,51,23,17,22,55,16,55,65,18,18,19,21
57,55,39,19,20,49,16,58,79,17,16,15,19
62,48,19,39,58,55,50,60,49,47,41,47,45
56,30,23,32,34,47,35,66,70,34,29,60,31
78,50,18,42,57,75,51,42,44,50,53,41,50
64,59,18,48,60,80,46,48,40,53,59,45,59
62,34,19,39,33,75,41,64,48,45,48,53,35
68,57,18,29,54,72,49,61,48,55,29,56,64
72,44,21,38,57,60,48,42,64,54,49,43,43
73,55,21,32,61,67,46,58,56,51,32,51,58
61,24,18,28,51,68,36,67,62,23,23,55,20
82,54,19,28,49,54,47,60,72,55,31,53,58
59,53,21,44,60,70,48,64,49,30,46,59,55
53,29,19,26,40,44,30,78,62,18,26,55,24
85,50,24,48,52,65,44,57,45,54,52,46,51
65,33,20,34,49,69,39,55,58,44,52,52,30
59,29,16,27,55,67,57,75,63,29,27,52,23
76,57,19,31,49,68,45,62,51,50,32,55,63
64,48,20,52,62,66,53,83,62,39,52,51,42
69,36,26,46,57,61,45,64,79,43,45,63,26
65,49,21,64,58,75,60,75,46,51,47,41,44
54,31,18,28,46,56,34,82,71,24,38,47,28
62,58,19,10,12,27,34,54,69,6,10,14,8
55,55,26,15,15,48,47,62,79,14,17,18,16
73,48,21,40,58,64,47,35,60,52,55,42,55
70,45,23,54,56,68,57,67,57,56,54,36,35
78,35,22,39,55,78,44,70,40,50,41,43,30
59,55,22,21,20,54,30,51,51,14,17,20,21
67,41,24,33,61,59,57,68,70,56,43,63,36
55,58,21,12,14,39,32,41,59,16,15,15,16
58,35,25,38,58,76,50,52,45,36,49,37,33
64,34,20,35,58,75,42,58,41,46,52,45,33
68,55,19,29,56,77,41,76,80,56,30,55,56
69,37,18,29,64,72,42,47,57,56,42,27,36
71,42,17,43,57,79,54,52,53,56,47,36,40
62,51,21,52,63,69,53,68,37,49,51,33,52
57,54,23,11,20,33,21,44,60,8,18,18,17
57,31,20,29,39,70,36,69,46,31,34,59,26
62,54,21,13,25,35,28,50,51,7,11,10,10
75,54,21,32,56,73,52,68,57,43,40,53,57
70,48,22,38,60,58,57,53,44,54,45,34,53
83,51,26,40,52,74,47,52,74,51,53,52,51
56,34,19,34,43,56,34,72,66,26,35,56,30
58,28,23,26,48,66,28,70,56,25,29,59,21
83,25,18,25,41,79,35,63,56,43,53,51,24
61,54,20,24,56,66,48,73,68,57,26,61,58
52,58,17,35,52,65,49,66,43,56,38,66,62
55,57,19,14,10,31,32,55,63,7,12,11,6
76,56,19,31,52,64,46,64,46,55,30,55,61
65,49,21,32,59,57,54,39,70,50,44,30,44
72,55,19,31,55,68,46,65,56,47,30,55,59
62,44,22,44,55,69,51,72,67,52,47,40,35
68,33,23,35,48,70,43,58,57,54,50,53,34
54,53,33,14,15,45,26,57,50,6,12,12,9
57,58,18,11,30,42,30,61,40,4,12,12,8
60,28,23,24,49,57,32,68,69,39,49,51,25
64,35,27,34,54,66,40,67,70,39,44,46,32
56,60,19,55,49,63,51,62,59,59,39,57,62
57,27,19,30,32,48,28,74,64,29,30,51,21
77,60,20,40,56,54,47,55,58,54,48,40,62
67,30,22,27,33,50,33,71,75,36,27,46,24
66,33,19,37,51,70,36,58,47,52,55,45,32
75,50,19,45,56,62,55,77,36,49,50,44,49
60,29,19,24,42,54,29,74,81,23,28,56,25
78,56,25,32,56,76,52,57,71,50,30,42,60
90,51,19,27,51,66,43,67,71,51,42,51,55
72,52,19,39,60,78,49,73,43,42,52,32,51
56,56,22,28,58,62,46,67,70,56,25,59,58
58,56,17,15,24,46,29,67,64,10,12,13,10
70,37,20,40,56,67,54,44,40,40,54,36,31
56,39,19,53,59,68,64,51,69,42,59,42,30
64,30,19,35,47,52,39,63,68,31,31,53,23
69,52,19,47,59,67,57,58,58,49,56,51,48
54,22,20,18,55,52,51,72,72,27,29,53,15
76,48,21,34,56,64,61,52,64,52,43,37,48
63,54,20,19,24,55,12,63,56,17,14,17,12
65,42,19,38,58,81,57,67,48,46,35,53,35
62,46,22,13,19,29,30,52,44,6,14,12,21
60,60,20,14,11,22,36,35,61,7,10,11,9
78,42,22,31,57,77,40,62,31,49,57,40,30
80,49,20,41,55,75,40,54,59,44,56,39,51
65,45,19,37,55,73,54,63,42,53,43,45,35
59,58,18,11,18,41,47,48,40,9,13,19,12
56,58,17,10,10,43,36,59,49,6,12,12,6
74,45,18,43,63,71,56,57,42,35,45,35,43
67,55,27,36,56,48,49,45,64,56,56,40,62
56,59,22,13,23,51,45,51,51,19,18,19,12
77,27,22,32,45,72,40,60,54,46,53,43,24
67,58,19,42,58,57,55,63,73,44,49,47,62
59,55,26,14,16,40,54,49,58,10,12,14,19
61,57,19,14,13,31,34,34,74,7,14,16,9
65,49,20,33,61,81,57,54,59,55,38,41,45
55,26,19,23,60,64,54,70,62,28,40,55,22
58,56,19,27,50,55,43,67,70,57,24,69,59
73,52,24,38,57,66,45,62,58,50,61,49,57
49,42,27,29,48,70,36,64,63,41,39,58,39
53,56,20,55,63,77,49,65,36,54,49,33,58
49,32,18,35,40,52,39,58,60,32,35,58,23
59,26,20,28,30,48,28,69,87,22,26,50,26
72,47,20,22,57,70,56,53,58,48,48,36,49
67,47,19,39,58,41,56,35,64,51,56,39,40
64,28,22,28,37,77,43,66,54,51,37,49,26
64,56,19,32,63,72,51,66,43,51,43,53,57
48,56,20,31,51,54,44,66,67,51,31,63,63
59,59,18,12,13,25,35,36,60,8,15,11,7
69,40,20,40,57,75,50,67,45,55,48,36,39
64,44,17,42,58,85,45,66,41,36,48,55,42
54,58,19,12,18,33,38,53,44,9,14,14,7
62,40,21,32,58,47,49,56,79,46,42,49,31
64,35,22,24,45,64,49,63,64,32,39,57,31
54,57,31,15,12,32,45,48,49,7,12,14,6
72,55,17,55,61,82,53,50,39,55,45,43,59
75,45,19,28,58,66,43,63,58,47,47,36,45
59,36,32,54,56,53,53,75,64,24,62,51,25
77,55,18,29,53,61,43,61,61,47,29,54,64
53,56,24,49,55,68,58,52,54,46,49,51,54
55,58,20,19,21,57,32,51,51,20,19,16,16
64,49,19,45,61,89,52,89,39,52,45,44,49
69,39,19,33,58,63,42,49,62,50,52,39,34
78,44,21,38,53,73,51,43,58,40,55,41,41
64,52,18,45,58,70,45,49,57,55,44,47,52
60,54,20,14,24,41,20,42,41,15,16,18,14
55,48,20,47,55,51,57,67,61,56,54,47,49
62,55,20,57,62,61,56,53,58,53,59,52,53
65,48,19,31,56,58,33,73,60,36,49,53,50
69,44,17,44,59,58,46,57,57,53,47,51,36
76,55,21,48,54,82,52,47,51,48,56,36,54
64,45,17,44,57,65,49,56,55,60,46,53,40
58,56,25,12,16,42,29,60,63,15,14,13,15
50,52,22,60,60,55,64,70,74,56,61,61,47
61,56,25,57,55,60,54,50,68,56,50,50,56
59,55,19,25,49,48,44,64,69,59,26,67,59
68,43,18,65,59,64,60,58,60,54,54,39,41
69,42,19,27,50,79,32,64,69,46,57,44,39
72,53,19,34,51,82,51,58,56,56,51,53,58
65,54,17,56,57,63,48,53,56,53,53,47,58
60,56,26,56,55,63,54,58,73,56,53,53,53
69,40,23,41,45,67,39,59,64,54,48,46,34
70,46,19,41,59,82,49,67,52,52,61,39,45
54,55,29,55,56,52,55,53,77,53,58,57,55
66,24,23,23,44,72,29,65,55,23,49,46,19
61,55,21,32,52,61,48,77,68,52,29,61,57
33,57,35,74,58,69,71,65,41,47,65,64,57
72,58,19,45,50,57,40,56,59,60,58,45,57
61,35,19,33,41,69,41,56,50,51,44,47,32
71,28,21,27,53,65,32,62,58,53,49,45,24
54,56,20,29,50,55,46,69,69,53,32,60,62
63,44,26,32,54,62,51,78,75,44,44,33,39
62,38,19,40,54,64,42,78,59,41,39,58,35
67,49,17,42,59,86,54,54,48,49,51,38,43
55,43,19,39,58,60,55,56,57,46,37,45,42
57,22,22,26,52,53,26,69,67,29,39,57,16
57,24,18,27,38,70,28,82,58,21,28,48,21
55,60,21,12,15,33,42,42,63,6,10,13,7
80,53,22,35,56,70,51,60,55,55,47,33,54
56,44,25,39,60,73,47,58,55,54,45,46,39
67,45,21,46,60,76,50,69,45,42,49,40,44
65,47,18,44,61,71,53,54,58,44,47,42,46
58,47,20,23,24,56,32,58,71,17,14,20,18
35,24,21,25,49,55,39,63,62,23,29,53,19
68,41,22,35,54,73,45,45,63,42,49,38,37
67,45,25,33,58,75,61,42,52,55,59,33,42
58,52,27,24,24,29,24,16,34,11,11,23,8
32,25,29,21,24,45,19,52,70,17,24,64,20
55,27,19,25,33,48,28,72,64,31,29,48,21
59,52,25,14,17,31,34,44,62,13,13,18,13
68,51,26,32,58,77,49,73,63,52,51,56,53
73,41,19,31,52,69,42,64,63,46,50,43,26
60,38,17,30,57,55,47,56,54,51,54,50,36
72,56,25,42,64,73,44,45,61,43,55,49,58
66,54,19,28,58,64,47,74,56,62,30,57,60
75,55,19,38,55,71,49,77,44,48,45,45,59
55,23,33,25,30,56,27,72,75,29,29,58,16
59,51,21,18,24,25,28,28,49,13,21,19,12
56,38,20,45,57,49,46,53,60,39,53,62,35
59,53,24,14,22,58,32,54,57,11,12,17,12
60,23,18,30,50,72,30,90,57,28,20,45,20
73,56,19,31,53,71,44,56,52,55,29,49,56
63,42,24,42,59,54,54,43,59,52,54,33,40
